question,question_concept,_split,answer,final_prompt,len_tk_phi3_mini_4k_instruct
"Sarah expected to a fortune on her new business.  However, she ended up going broke because no one could get money to buy.  What might her business have been?",fortune,train-00000-of-00001,B,"Question:
Sarah expected to a fortune on her new business.  However, she ended up going broke because no one could get money to buy.  What might her business have been?

Which of the following is the best response to the question?

Choices:
A. bunkrupt
B. real estate
C. stock market
D. bank
E. treasure chest

Reply with exactly one uppercase letter out of A, B, C, D or E.
",110
John noticed that there was a lot of dust in the room.  He cleaned off the place where food is served last.   Where might John have cleaned last?,dust,train-00000-of-00001,C,"Question:
John noticed that there was a lot of dust in the room.  He cleaned off the place where food is served last.   Where might John have cleaned last?

Which of the following is the best response to the question?

Choices:
A. shelf
B. library
C. table
D. fridge
E. refrigerator

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
"James goes to church regularly.  He needs to move, but wants to move to a place with a church.  Where, in America, might one expect to find a church?",church,train-00000-of-00001,D,"Question:
James goes to church regularly.  He needs to move, but wants to move to a place with a church.  Where, in America, might one expect to find a church?

Which of the following is the best response to the question?

Choices:
A. christian community
B. city
C. wedding
D. every town
E. preast

Reply with exactly one uppercase letter out of A, B, C, D or E.
",108
"Joe didn't have any concern for small things.   Some people thought that he was irresponsible, but Sarah insisted he was just what?",concern,train-00000-of-00001,D,"Question:
Joe didn't have any concern for small things.   Some people thought that he was irresponsible, but Sarah insisted he was just what?

Which of the following is the best response to the question?

Choices:
A. uncaring
B. indifference
C. arrogant
D. carefree
E. carelessness

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",breathing fresh air,train-00000-of-00001,E,"Question:
When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?

Which of the following is the best response to the question?

Choices:
A. living
B. feeling good
C. hyperventilate
D. look around
E. breathe deeply

Reply with exactly one uppercase letter out of A, B, C, D or E.
",108
"There was only one room in the place where Bill slept.  It had a bed, a fridge, a stove, a couch, and a television.  Where might he be?",room,train-00000-of-00001,D,"Question:
There was only one room in the place where Bill slept.  It had a bed, a fridge, a stove, a couch, and a television.  Where might he be?

Which of the following is the best response to the question?

Choices:
A. motel
B. school
C. hotel
D. apartment
E. friend's house

Reply with exactly one uppercase letter out of A, B, C, D or E.
",112
"The horse had given so many rides that day, that they didn't know where to find him except where his favorite toy was next to his dinner and bed?",horse,train-00000-of-00001,A,"Question:
The horse had given so many rides that day, that they didn't know where to find him except where his favorite toy was next to his dinner and bed?

Which of the following is the best response to the question?

Choices:
A. found in stall
B. farmhouse
C. doing farm work
D. ridden
E. found on ranch

Reply with exactly one uppercase letter out of A, B, C, D or E.
",111
John was punching and punching at the wall but succeeded only in bloodying his knuckles. This was bad.  He would be unable to hold his tools if he injured what?,punching,train-00000-of-00001,E,"Question:
John was punching and punching at the wall but succeeded only in bloodying his knuckles. This was bad.  He would be unable to hold his tools if he injured what?

Which of the following is the best response to the question?

Choices:
A. hostility
B. anger
C. nose
D. fists
E. hands

Reply with exactly one uppercase letter out of A, B, C, D or E.
",110
"Laura likes blue anemones, and John wants to give her something special for her birthday.  Where might John go to get an anemone for Laura?",anemone,train-00000-of-00001,C,"Question:
Laura likes blue anemones, and John wants to give her something special for her birthday.  Where might John go to get an anemone for Laura?

Which of the following is the best response to the question?

Choices:
A. flower pot
B. joe mama's tea room
C. flower shop
D. tide pool
E. seafood restaurant

Reply with exactly one uppercase letter out of A, B, C, D or E.
",116
John wrote a religions tract and decided to give them away.  He felt that he should go somewhere where he could reach a large and diverse group from many places.  Where is he likely to distribute his tracts?,religious tract,train-00000-of-00001,B,"Question:
John wrote a religions tract and decided to give them away.  He felt that he should go somewhere where he could reach a large and diverse group from many places.  Where is he likely to distribute his tracts?

Which of the following is the best response to the question?

Choices:
A. public place
B. airport
C. subway car
D. shopping mall
E. laundromat

Reply with exactly one uppercase letter out of A, B, C, D or E.
",122
"Joe was running around his home and crossed a property boundary, running into a meticulously manicured rosebush and doing damage to both it and himself.  Where might the rosebush been located?",rosebush,train-00000-of-00001,A,"Question:
Joe was running around his home and crossed a property boundary, running into a meticulously manicured rosebush and doing damage to both it and himself.  Where might the rosebush been located?

Which of the following is the best response to the question?

Choices:
A. neighbor's yard
B. in the ground
C. field
D. nature
E. botanic garden

Reply with exactly one uppercase letter out of A, B, C, D or E.
",117
Jamie started fiddling when she was 13. It was an exciting thing for her.  She'd never played an instrument before and was thrilled.  What might have been thrilling for her?,fiddling,train-00000-of-00001,E,"Question:
Jamie started fiddling when she was 13. It was an exciting thing for her.  She'd never played an instrument before and was thrilled.  What might have been thrilling for her?

Which of the following is the best response to the question?

Choices:
A. dancing about
B. being happy
C. snapped fiddle string.
D. square dancing
E. discovery

Reply with exactly one uppercase letter out of A, B, C, D or E.
",122
James was chatting with friends  and eating pizza when he suddenly experienced something.  He ran out of the room to get a pen and paper.   What did he experience?,chatting with friends,train-00000-of-00001,E,"Question:
James was chatting with friends  and eating pizza when he suddenly experienced something.  He ran out of the room to get a pen and paper.   What did he experience?

Which of the following is the best response to the question?

Choices:
A. fun
B. discomfort
C. love
D. car
E. inspiration

Reply with exactly one uppercase letter out of A, B, C, D or E.
",107
"Dan was living on his own in a big city.   He was okay with his situation, and enjoyed all the fun things to do, but he was still searching for something. What was he searching for?",living,train-00000-of-00001,B,"Question:
Dan was living on his own in a big city.   He was okay with his situation, and enjoyed all the fun things to do, but he was still searching for something. What was he searching for?

Which of the following is the best response to the question?

Choices:
A. the mafia
B. happiness
C. death
D. pollution
E. have experiences

Reply with exactly one uppercase letter out of A, B, C, D or E.
",113
"Bobby was looking to be farmland because he wanted to get away from the city. He didn't care where, just so long as it was in what?",farmland,train-00000-of-00001,B,"Question:
Bobby was looking to be farmland because he wanted to get away from the city. He didn't care where, just so long as it was in what?

Which of the following is the best response to the question?

Choices:
A. illinois
B. countryside
C. south dakota
D. michigan
E. midwest

Reply with exactly one uppercase letter out of A, B, C, D or E.
",110
John watches the well dressed people from a catwalk above the stage.  He listens to them speak rehearsed lines while the audience listens.  Where is he/,catwalk,train-00000-of-00001,A,"Question:
John watches the well dressed people from a catwalk above the stage.  He listens to them speak rehearsed lines while the audience listens.  Where is he/

Which of the following is the best response to the question?

Choices:
A. theatre
B. new york city
C. fashion show
D. construction site
E. school play

Reply with exactly one uppercase letter out of A, B, C, D or E.
",110
"John heard loud noise coming from below him, which was perfectly normal.   It always happened this time of day.  He really hated living here.  Where did he live?",below,train-00000-of-00001,D,"Question:
John heard loud noise coming from below him, which was perfectly normal.   It always happened this time of day.  He really hated living here.  Where did he live?

Which of the following is the best response to the question?

Choices:
A. upstream
B. roof
C. aloft
D. upstairs
E. upwards

Reply with exactly one uppercase letter out of A, B, C, D or E.
",109
John and George are camping together.  They're sitting around a pile of sticks and john is lighting a match.  Why is john lighting a match?,lighting match,train-00000-of-00001,C,"Question:
John and George are camping together.  They're sitting around a pile of sticks and john is lighting a match.  Why is john lighting a match?

Which of the following is the best response to the question?

Choices:
A. illumination
B. set on fire
C. make fire
D. making flame
E. frustration

Reply with exactly one uppercase letter out of A, B, C, D or E.
",113
Joe lived skating.  It was very Zen to him.  He was calm and steady.   He could feel the wind.  He loved to do what?,skating,train-00000-of-00001,E,"Question:
Joe lived skating.  It was very Zen to him.  He was calm and steady.   He could feel the wind.  He loved to do what?

Which of the following is the best response to the question?

Choices:
A. increased heart rate
B. injury
C. might fall
D. run
E. move fast

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
Most people won't always say what they mean.   They're twisty like that.  They want to avoid conflict. You have to use your brain if you want to understand.    What do most people due sometimes?,most people,train-00000-of-00001,A,"Question:
Most people won't always say what they mean.   They're twisty like that.  They want to avoid conflict. You have to use your brain if you want to understand.    What do most people due sometimes?

Which of the following is the best response to the question?

Choices:
A. lie
B. set table
C. think
D. read books
E. not speak

Reply with exactly one uppercase letter out of A, B, C, D or E.
",118
"The tickets were supposed to arrive by 1AM, but Sally had been standing in queue for the concert since midnight and it was now 2AM and the line hadn't moved.  Why was this?",standing in queue,train-00000-of-00001,A,"Question:
The tickets were supposed to arrive by 1AM, but Sally had been standing in queue for the concert since midnight and it was now 2AM and the line hadn't moved.  Why was this?

Which of the following is the best response to the question?

Choices:
A. delays
B. frustration
C. sprinting
D. moving forward
E. being annoyed

Reply with exactly one uppercase letter out of A, B, C, D or E.
",119
"James didn't understand what was going on, but he knew that he had to choose.   He decided that he wasn't going to accept temptation, and did what to it?",choose,train-00000-of-00001,E,"Question:
James didn't understand what was going on, but he knew that he had to choose.   He decided that he wasn't going to accept temptation, and did what to it?

Which of the following is the best response to the question?

Choices:
A. predetermination
B. undecided
C. force
D. concluded
E. reject

Reply with exactly one uppercase letter out of A, B, C, D or E.
",110
"While John Candy and Dan Aykroyd didn't run into a gazelle, you'd have to go where to see one?",gazelle,validation-00000-of-00001,E,"Question:
While John Candy and Dan Aykroyd didn't run into a gazelle, you'd have to go where to see one?

Which of the following is the best response to the question?

Choices:
A. eastern hemisphere
B. the city
C. open plain
D. television program
E. great outdoors

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
"Sam couldn't turn off his computer and it was stuck.  He didn't know why, but he called tech support because he was sure of what?",computer,train-00000-of-00001,B,"Question:
Sam couldn't turn off his computer and it was stuck.  He didn't know why, but he called tech support because he was sure of what?

Which of the following is the best response to the question?

Choices:
A. make decisions
B. reason exists
C. control model
D. power down
E. believe in satan

Reply with exactly one uppercase letter out of A, B, C, D or E.
",108
"Wrestling is a contest where two people try to pin each other to the ground.  If you are about to be pinned, what should you try to do?",wrestling,train-00000-of-00001,A,"Question:
Wrestling is a contest where two people try to pin each other to the ground.  If you are about to be pinned, what should you try to do?

Which of the following is the best response to the question?

Choices:
A. get free
B. bruises
C. complain about your leprosy
D. erections
E. competition

Reply with exactly one uppercase letter out of A, B, C, D or E.
",111
"Bob found a bunch of ball bearings behind a wall when he was renovating.  He didn't want them to scatter around, so he picked them up in put them in a what?",ball bearing,train-00000-of-00001,C,"Question:
Bob found a bunch of ball bearings behind a wall when he was renovating.  He didn't want them to scatter around, so he picked them up in put them in a what?

Which of the following is the best response to the question?

Choices:
A. machines
B. pool
C. can
D. church
E. high quality motor

Reply with exactly one uppercase letter out of A, B, C, D or E.
",108
"She wanted to try out her brand new hair dryer, but her hair practically dried on it's own before she got it out of the well packaged what?",hair dryer,train-00000-of-00001,E,"Question:
She wanted to try out her brand new hair dryer, but her hair practically dried on it's own before she got it out of the well packaged what?

Which of the following is the best response to the question?

Choices:
A. bathroom
B. trash
C. drug store
D. beauty salon
E. box

Reply with exactly one uppercase letter out of A, B, C, D or E.
",107
Dave worked hard because he wanted to know what his wife was thinking and feeling.  He put effort into listening to her  and this lead to him understanding her better.  Both of them found something in this. What did they obtain?,understanding better,train-00000-of-00001,B,"Question:
Dave worked hard because he wanted to know what his wife was thinking and feeling.  He put effort into listening to her  and this lead to him understanding her better.  Both of them found something in this. What did they obtain?

Which of the following is the best response to the question?

Choices:
A. increased knowledge
B. satisfaction
C. friendships
D. compassion
E. increase knowledge

Reply with exactly one uppercase letter out of A, B, C, D or E.
",120
John carred for Lucy but had trouble expressing it.  Lucy was disturbed by John's inability to express affection and felt that he was what?,care,train-00000-of-00001,E,"Question:
John carred for Lucy but had trouble expressing it.  Lucy was disturbed by John's inability to express affection and felt that he was what?

Which of the following is the best response to the question?

Choices:
A. being mean
B. negligence
C. disinterest
D. misunderstood
E. unfeeling

Reply with exactly one uppercase letter out of A, B, C, D or E.
",107
"Sally loved shopping and she hated it.  She loved getting what she wanted, and she never bought to much, but it was still painful for her to buy, because she hated any what?",shopping,train-00000-of-00001,C,"Question:
Sally loved shopping and she hated it.  She loved getting what she wanted, and she never bought to much, but it was still painful for her to buy, because she hated any what?

Which of the following is the best response to the question?

Choices:
A. overspending
B. standing in line
C. loss of money
D. run out of money
E. new shoes

Reply with exactly one uppercase letter out of A, B, C, D or E.
",122
"Lilly was still getting warm.  She ran her hands over John's body, he kissed her.  She couldn't think straight anymore.  Every nerve was tingling.  Nothing ever felt so right. She was experiencing what?",getting warm,train-00000-of-00001,E,"Question:
Lilly was still getting warm.  She ran her hands over John's body, he kissed her.  She couldn't think straight anymore.  Every nerve was tingling.  Nothing ever felt so right. She was experiencing what?

Which of the following is the best response to the question?

Choices:
A. stroke
B. pleasure
C. increase of temperature
D. get hot
E. euphoria

Reply with exactly one uppercase letter out of A, B, C, D or E.
",125
Loraine didn't like drinking alcohol. She didn't get a buzz from it.  What might she have experienced when drinking?,drinking alcohol,train-00000-of-00001,E,"Question:
Loraine didn't like drinking alcohol. She didn't get a buzz from it.  What might she have experienced when drinking?

Which of the following is the best response to the question?

Choices:
A. intoxication
B. toxicity
C. getting laid
D. sickness
E. nausea

Reply with exactly one uppercase letter out of A, B, C, D or E.
",107
"James wanted to build a new strip mall, but he wanted a lot of traffic.  He decided to build it in a high density residential area.  Where might he build it?",strip mall,train-00000-of-00001,B,"Question:
James wanted to build a new strip mall, but he wanted a lot of traffic.  He decided to build it in a high density residential area.  Where might he build it?

Which of the following is the best response to the question?

Choices:
A. suburbs
B. city
C. the desert
D. vacant stores
E. suburban town

Reply with exactly one uppercase letter out of A, B, C, D or E.
",112
"The person went to the ticket booth to buy a trip, they now had to wait for the rails to signal the arrival or their ride at the what?",ticket booth,train-00000-of-00001,D,"Question:
The person went to the ticket booth to buy a trip, they now had to wait for the rails to signal the arrival or their ride at the what?

Which of the following is the best response to the question?

Choices:
A. auditorium
B. fairgrounds
C. airport
D. metro station
E. amusement park

Reply with exactly one uppercase letter out of A, B, C, D or E.
",107
"Sarah was contemplating her fate.  She didn't  know what Dane had planned for her, but she knew that when something happened she couldn't do what?",contemplating,train-00000-of-00001,B,"Question:
Sarah was contemplating her fate.  She didn't  know what Dane had planned for her, but she knew that when something happened she couldn't do what?

Which of the following is the best response to the question?

Choices:
A. new insights
B. hesitation
C. action
D. enlightenment
E. speak

Reply with exactly one uppercase letter out of A, B, C, D or E.
",111
"John found that being in love made him higher.  He wanted to share his love with everyone, to express it.  He wanted to do what all the time.",being in love,train-00000-of-00001,B,"Question:
John found that being in love made him higher.  He wanted to share his love with everyone, to express it.  He wanted to do what all the time.

Which of the following is the best response to the question?

Choices:
A. share naughty photos of himself
B. sing
C. live life
D. propose to woman
E. kiss

Reply with exactly one uppercase letter out of A, B, C, D or E.
",109
"James's bouncing rubber balls were at rest, and so he could sleep.  He would get up in the morning, and then put them in what state again?",rest,train-00000-of-00001,B,"Question:
James's bouncing rubber balls were at rest, and so he could sleep.  He would get up in the morning, and then put them in what state again?

Which of the following is the best response to the question?

Choices:
A. upside down
B. in motion
C. active
D. wakefulness
E. resthold

Reply with exactly one uppercase letter out of A, B, C, D or E.
",110
